"こうもり*2",""
"<恭子>
『諦めてなすがままになり、
　無様にパイズリで喘ぎ続けたほうがいいと思いますわ♡
　その方が気持ちいいと思いますわよ？♡』","<Kyouko>
""I believe it would be better for you to give up
 the fight and relax while miserably moaning in my
 boobjob♡ I'm sure it'll feel even better that way♡"""
"恭子は絶え間なく乳房で肉棒を揺さぶり続けながら、
口角を上げて貴方にそう進言する。
貴方は乳房による快楽に施行を溶かされ、
彼女の言葉通りにただ喘ぐだけになってしまう。","Kyouko said that with a smile while continuing to move
her breasts without any pause. The pleasures of her
breasts melted your mind, making you moan your heart
out as she suggested."
"<恭子>
『あらあら♡言われるがままに堕ちてしまいましたわね♡
　本当に情けない男…♡やはり貴方には、
　今みたいな無様な姿がお似合いですわよ♡』","<Kyouko>
""Oh my♡ You fell to the pleasures just as I
 told you to♡ You're truly a pathetic man♡ 
 That miserable look is a perfect fit for you♡"""
"<恭子>
『先ほどから喘ぎっぱなしで、もう試合は一方的♡
　後は貴方がどれほど情けなく私に敗北するか…
　観客が気にしているのはそれだけですわね♡』","<Kyouko>
""The match has turned completely one-sided since you're
 doing nothing more than moaning now♡ And the audience
 is waiting to see how miserable defeat I grant you♡"""
"<恭子>
『ですのでしっかりと、
　このおっぱいにみっともなく敗北する負け犬の姿を、
　私に逆らう男の末路を観客に教えてあげなさい♡』","<Kyouko>
""That's why you need to clearly show them how miserable
 you look as you lose to my breasts♡ Show them the
 fate of a man who tried to oppose me♡"""
"<恭子>
『貴方に残された役割も、
　もうそれしか残ってないんですのよ♡
　ちゃんとできたら…奴隷としても可愛がってあげますわ♡』","<Kyouko>
""That's the only role left for you♡ If you can
 properly fulfill your duty... I'll make sure to
 cherish you as my slave♡"""
"恭子はそう言いながら激しく乳房を上下に動かす。
貴方はただ快楽を与えられるまま、
みっともない声を観客の前で出し、
身体を震わせて情けない姿を晒してしまう。","Kyouko intensively moved her breasts after she said
that. You could only moan to the overwhelming pleasure
and expose your miserable fate as someone who tried to
oppose her to the audience."
"<恭子>
『うふふ♡その調子ですわよ♡
　このままみっともなく喘ぎ続けて、貴方が、
　いかに情けない存在なのか……観客に知らしめなさい♡』","<Kyouko>
""Ohoho♡ Yes, that's it♡ Continue your shameless
 moans and make it known how miserable your fate is
 to others♡"""
"<恭子>
『あらあら♡このおちんぽ、
　もうすぐにおっぱいの中で果ててしまいそうですわね♡
　観客の前で喘ぐのがそんなに気持ちよかったんですの？』","<Kyouko>
""Oh my♡ It looks like your penis is about to blow in
 my breasts any moment now♡ Does it feel so good to
 shamelessly moan in front of the audience?"""
"<恭子>
『それならこのまま、
　私の奴隷にされてしまいなさい♡
　おっぱいマゾの貴方には相応しい末路ですわ♡』","<Kyouko>
""Since you like it so much, keep going and turn
 yourself into my slave♡ That's a fitting end
 for a breast masochist like you♡"""
"<恭子>
『ですが……その前に、
　最後の仕事をこなしてもらいますわよ♡いいこと？
　できるだけ無様におっぱいの中で白旗をあげるんですの♡』","<Kyouko>
""But before that... I have one final job for you♡
 Listen♡ You need to stick up the white flag as
 miserable as possible♡"""
"<恭子>
『みっともなく、無様に…
　観客の誰もが見えるように白濁の噴水を、
　私のおっぱいの谷間から噴き上げるんですのよ♡』","<Kyouko>
""You need to shamelessly shoot your rope of semen
 so high in the air from my breasts that every
 person in the audience can see it♡"""
"恭子は貴方にそう命令しながら、
精液を搾り取る様に乳圧を高めたまま肉棒を擦り上げる。
その乳房の動きに合わせるように、
精液がのぼってきてしまい、腰が震えてしまう。","After giving you the last order, Kyouko began to
tightly squeeze your penis with her breasts.
Your hips started trembling as you reached the
edge of orgasm in her milking."
"<恭子>
『ほら、イってしまいなさい♡負け犬♡
　これで、チェックメイト♡
　おっぱいでノックアウトですわ♡むにゅぅぅぅ♡』","<Kyouko>
""Now♡ Cum, you loser♡ This is the checkmate♡
 Get knocked out between my breasts♡"""
"<恭子>
『うふふ♡
　命令通りのみっともない射精でしたわね♡
　ご苦労様、たっぷりご褒美をあげますわよ♡』","<Kyouko>
""Ohoho♡ You ejaculated just as miserably as I ordered
 you to♡ Well done♡ There will be a reward waiting
 for you for that♡"""
"<恭子>
『……！
　こ、こんなはずが……
　ど、どうしておっぱいマゾの貴方が抜け出せるんですの！』","<Kyouko>
""...! T-That shouldn't be possible! How could a breast
 masochist like you escape my breasts!"""
"<メイド長>
『っ…この先に、貴方を通すわけにはいきません。
　ご主人様のために、そして……貴方のためにも。』","<Head Maid>
""Ugh... I can't let you pass. It's for the sake of my
 master... And for your own sake as well."""
"<メイド長>
『貴方にとって、
　先に進むことはそんなに重要なのですか？
　敗北してしまえば待っているのは死、ですのに。』","<Head Maid>
""Is advancing forward that important for you?
 Only death awaits you if you lose."""
"<メイド長>
『そんな危険を冒すくらいなら、
　ここで私たちに飼われたほうが幸せだと思います。
　確かに、あまり自由はないかもしれませんが…』","<Head Maid>
""I believe you would be happier to stay as our slave
 instead of facing such danger. Even while there isn't
 much freedom in such a life..."""
"<メイド>
『それでも、
　家畜の皆さんは幸せそうですよ？
　私たちに隷属することに、喜びを見出しています。』","<Head Maid>
""All of the cattle slaves look so happy. They show
 joy in submitting to us."""
"<メイド長>
『貴方もここで私に敗北し、
　女に隷属する心地よさを覚えてみませんか？
　この足で精を搾り取って差し上げますから。』","<Head Maid>
""Why don't you lose this fight and try what kind of
 joy is there to be found in submitting to women?
 I will drain your semen with my foot for it."""
"そう言いながらメイド長はブーツを脱ぎ、
足裏を貴方に見せつけるようにスラリと足を上げる。
肉付きのいい太ももからのびるその足に、
貴方は思わず目を吸い寄せられてしまう。","After saying that, the head maid took off her boots and
raised a foot so that you could see her sole. Your eyes
were instinctively drawn to her foot and healthy
thighs."
"<メイド長>
『ほら、この足に負けてみたくはありませんか？
　もし少しでもそう思うのなら……横になってください。
　最高の快楽を味わわせて差し上げますよ。』","<Head Maid>
""Hey, don't you want to try losing to my foot? If you
 have even the slightest desire for it... Lie down.
 I will grant you the taste of the greatest pleasure."""
"<メイド長>
『ふふ。足裏の誘惑に負けて、
　私たち「女」に隷属することを選びましたか。
　ええ、賢明な判断だと思いますよ。』","<Head Maid>
""Ahaha. So you have lost to the temptation of my foot
 and chosen submission to women? Yes, I believe that
 to be a wise choice."""
"<メイド長>
『後悔はさせません。
　宣言通りこの足で快楽漬けにして、
　屈服する快楽を覚えていただきましょうか。』","<Head Maid>
""You won't regret it. Allow me to melt you with the
 pleasures of my feet and show you how amazing it
 feels to submit to us."""
"メイド長は期待で大きくなった肉棒を両足で挟み、
巧みに動く足指でぐにぐにと愛撫を始める。
目の前で肉棒が足裏に捕食されているような光景に、
貴方の興奮は嫌でも高められていく。","With your penis hard from the anticipation, the head
maid held it between her feet and began caressing it
with her toes. The sight of her soles devouring your
penis turned you on even if you didn't want it."
"<メイド長>
『男性としてのプライドをこの搾精で粉々にしてあげますね。
　そのようなもの……今後の家畜としての生活では、
　ただ邪魔になるだけでしょうから。』","<Head Maid>
""I will shatter your pride as a man with this semen 
 draining. That kind of thing will only get in the
 way of your new life as a cattle slave."""
"<メイド長>
『貴方にこれから必要なのは、
　自分は女には勝てないのだという自己認識と、
　女に隷属することで感じられる喜びのみです。』","<Head Maid>
""All that is required of you is to become self-aware
 that you can't win against women and feeling of joy
 from submitting to women."""
"<メイド長>
『ほら、よく見てください。
　貴方の肉棒が私に足蹴にされている光景……
　女に足で軽く弄ばれている光景…♡』","<Head Maid>
""Please closely look at it. The sight of your penis
 trampled by my feet... The sight of a woman playing
 with your penis with her feet♡"""
"<メイド長>
『情けないと感じますか？
　ですが、とても扇情的で興奮してしまいますよね。
　貴方はこうして、足に搾り取られるのですよ。』","<Head Maid>
""Does it make you feel miserable when I'm draining your
 penis with my feet like this? However, it's also
 making you feel extremely aroused, correct?"""
"メイド長は肉棒が彼女の足指に絡みつかれ、
愛撫される光景を貴方に見せつける。
確かに、足なんかに、という思いとは別に、
その光景に貴方は背徳感が入り混じった興奮を覚えてしまう。","The head maid stroked your penis with her toes in a way
that you could clearly see all of it. What she said was
right. In addition to the shame, you also felt
degenerate pleasure from that sight."
"<メイド長>
『ふふ。順調に意識が変わってきているようですね。
　足などで肉棒を弄られている光景を見て、
　そんなに情けない顔をしてしまっているのですから。』","<Head Maid>
""Ahaha. It seems like your consciousness is changing
 for the better. You're making such a pitiful face at
 the sight of my feet fiddling with your penis."""
"<メイド長>
『このまま貴方のことを足で調教して差し上げますね。
　二度と女に逆らおうなどと思わないよう、
　じっくり、丁寧に落として差し上げます。』","<Head Maid>
""I'll continue disciplining you with my feet. I'll
 be thorough until you can't ever again defy women."""
"<メイド長>
『こうして足でぐにぐにと弄られるたび、
　男のプライドが踏みつぶされて行ってしまいますよね。
　代わりに、マゾの心を植え付けられてしまう……』","<Head Maid>
""Whenever I touch your penis with my feet like this,
 a part of your pride as a man gets trampled to pieces.
 And in their place, I plant the seeds of masochism..."""
"<メイド長>
『いえ、足裏の誘惑に逆らえず、
　自分から私たちへの隷属を選んだのですから、
　元々あった素質を開花させて差し上げているだけですね。』","<Head Maid>
""Actually, it's more accurate to say that I'm making
 the seeds that were already in place bud, since you
 couldn't resist my feet and submitted by yourself."""
"メイド長はくすりとそう微笑み、
強く挟んだ肉棒をしゅっしゅと足裏で扱き始める。
柔らかな足裏にカリ首を擦られる快楽に、
貴方は思わず顔を赤くしながら声を漏らしてしまう。","After laughing at you with a smile, the head maid began
stroking your penis with her soles. The pleasure from
her soft feet rubbing on your glans made you moan hard
with a red face."
"<メイド長>
『本質はマゾであるにもかかわらず、
　よくここまで強くなることができましたね。
　並々ならぬ意志を貫いてきたのでしょう？』","<Head Maid>
""It must have been difficult to become this strong
 while having masochist tendencies. It must have taken
 extraordinary will to resist all the temptations."""
"<メイド長>
『ですが、もう頑張る必要などないのですよ。
　貴方はこれから好きなだけ、
　マゾの心に従って生きていくことができるのです。』","<Head Maid>
""However, there's no need to work hard any longer.
 From now on, you can follow your masochist desires
 to your heart's content."""
"<メイド長>
『全てを女に管理され、搾取される……
　そんなマゾにとっての天国を味わえるのですよ。
　喜んでくださいね。』","<Head Maid>
""Women will manage everything for you and take
 everything from you... Rejoice because you can
 taste the full contents of a masochist's heaven."""
"<メイド長>
『想像したら興奮してしまいましたか？
　ぬるぬるのお汁が肉棒の先から出てきました。
　肉棒の方はそんな未来がもう待ちきれないようですね。』","<Head Maid>
""Did you get turned on from imagining it? Your precum
 started leaking. It looks like your penis can't wait
 to experience that."""
"<メイド長>
『もうプライドなど残っておらず、
　女に隷属する喜びしか感じられていないのではないですか？
　貴方ならきっと、立派な家畜になれますよ。』","<Head Maid>
""Have you already lost all your pride and can feel
 nothing but joy from submitting to me? I'm sure
 that you'll make an excellent cattle slave."""
"メイド長はそう貴方に言いながら、
ぐにぐにと足での愛撫を続ける。
彼女の言う通り、貴方はどこかｍ
家畜という言葉に甘い響きを感じてしまう。","The head maid said that while stroking your penis
with her feet. It was as she said. For some reason,
you started feeling that the word cattle slave had
a sweet ring to it."
"<メイド長>
『ご安心ください。
　家畜と言っても、そこまで辛いものではありませんから。
　先ほど申し上げた通り……』","<Head Maid>
""Please don't worry. Even while I used the word cattle
 slave, life as one isn't difficult. As I said
 before..."""
"<メイド長>
『ただ私たちのためだけに労働し、
　毎晩経験値を私たちに搾り取られる毎日。
　そんな生活が待っているだけですよ。』","<Head Maid>
""The life of a cattle slave is to gain EXP during the
 day and getting in drained by women during the night.
 That's all it entails."""
"<メイド長>
『人間としての尊厳も、男としての尊厳ない、
　惨めな精液タンクとしての毎日ですが……
　マゾの貴方にとっては夢のような日々でしょう。』","<Head Maid>
""Its miserable life of a semen tank without any room
 for dignity as a human or pride as a man... But it's
 like a dream come true for a masochist like you."""
"<メイド長>
『これからの家畜としての日々を思うと、もう限界ですか？
　貴方の肉棒、今にも達してしまいそうになっていますね。
　それでは、そんな貴方に助言を一つ。』","<Head Maid>
""Does thinking about your future life as a cattle slave
 make you unable to endure any longer? Your penis is so
 close to blowing. Let me give you a piece of advice."""
"<メイド長>
『私は最後の門番という役割柄、
　めったに貴方の相手はしてあげられませんから…
　今のうちに、私の身体を見ておいたほうがいいですよ？」","<Head Maid>
""I have the duty of a last gatekeeper, so I don't have
 time to keep company for the cattle slaves... That's
 why you should take this chance to look at my body."""
"<メイド長>
『私の身体を見れる家畜など、そうはいないのですからね。
　貴方もしっかりとこの身体を、自分を家畜に堕とした、
　「女」の身体を目に焼き付けなさい。』","<Head Maid>
""Only few cattle slaves have managed to see my bare
 body. That's why you should look and remember my
 body, the body of a woman who turned you into a cattle slave."""
"メイド長は笑みを浮かべながら、
貴方にメリハリのある妖艶な女体を見せつける。
貴方はそんな彼女の身体に目を奪われながら、
足コキに追い詰められ、腰を浮かせてしまう。","The head maid showed off her voluptuous body to you
with a smile. While that sight took hold of your eyes,
her footjob was about to corner your penis, and your
hips thrust forward in reflex."
"<メイド長>
『ふふ。魅力的な女体…
　こんな身体を持つ、女である私たちに隷属するのですから、
　光栄なことでしょう？』","<Head Maid>
""Ahaha. Isn't my body charming? It's a special
 privilege to be able to submit to a woman with
 a body like mine."""
"<メイド長>
『さぁ、終わりにしましょうか。
　私の両足で踏みにじって差し上げますので…
　体力を全て出し切り、私に屈しなさい。』","<Head Maid>
""Now then, shall we finish this? I will trample your
 penis with both of my feet... So give up all your
 HP and submit to me."""
"<メイド長>
『屈服の証、確かに搾り取りましたよ。
　誘惑に屈した貴方の賢明な判断に感謝しますね。
　新しい私たちの家畜として…歓迎しましょう。』","<Head Maid>
""I milked the proof of submission from you without fail.
 I thank you for the wise choice of giving in to the
 temptation, and I welcome you as our new cattle slave."""
"<メイド長>
『……そうですか、
　ですが、私も諦めませんよ。
　貴方の強制的に家畜に堕として差し上げましょう。』","<Head Maid>
""...I see. But I won't give up. I'll turn you into
 a cattle slave by force."""
"<メイド長>
『ぐ、ここまで、ですか…………』","<Head Maid>
""Ugh... Is this my limit..."""
"メイド長は床に崩れ落ちた！","The head maid fell to floor."
"\n[1]はマジックコインを30枚手に入れた！","You obtained 30 Magic Coins!"
"<アル>
『あうぅ～……
　このままじゃ負けちゃいそう…
　ねぇ、\n[1]？私に勝ってもなんにもないよ？』","<Al>
""Auuh... I'm going to lose at this rate...
 Hey, \n[1]? There's nothing to gain even
 if you beat me."""
"<アル>
『経験値も、アイテムもないし…
　それならさ…………負けて、気持ちよくなりたくない？
　びゅーって白いのだしたいよね♪』","<Al>
""I won't give EXP or items... That's why... Don't you
 want to lose and feel good? You want to splurt your
 white stuff, don't you?"""
"<アル>
『大丈夫♪
　私に負けてもなんにも悪いことないし…
　いっぱいおちんちん気持ちよくなれるだけだよ♪』","<Al>
""It's alright♪ There's nothing bad in losing against
 me... I'll just make your penis feel really good♪"""
"<アル>
『だから…じっとしててね？
　\n[1]のおちんちんに私の身体擦りつけてあげる♡
　そのまま気持ちよく私に負けちゃおうよ♪』","<Al>
""That's why... Please stay still, okay? I'll rub
 your penis with my body♡ Then you get to feel good
 by losing to me♪"""
"MP_SET_MOVIE Normal",""
"MP_SET_LOOP 1 on",""
"<アル>
『えへへー♪
　ありがとう♪それじゃ、\n[1]の期待通りに…
　とびっきり気持ちよくして負けさせてあげるね！』","<Al>
""Ehehe♪ Thank you♪ Then, just as you wanted, 
 \n[1]... I'll make you lose in the most
 amazing pleasure!"""
"<アル>
『おっぱいも太もも、
　私の柔らかい身体ぜーんぶ擦りつけちゃうから♪
　こうやって…上下に動いてむにゅむにゅ♡』","<Al>
""I'll use my boobs and thighs... All the soft parts
 of my body to rub your penis♪ I'll move up and down
 like this in a tight hug♡"""
"アルは貴方の肉棒にしがみつくと、
柔らかな肢体全体を使って愛撫する様に上下に動く。
人の手とはまた違ったその柔らかさに、
貴方の肉棒は嬉しそうに震えてしまう。","After clinging to your penis, Al used her whole soft
body to caress your penis. Your manhood happily
twitched from the softness that wasn't quite like a
person's hand."
"<アル>
『むにゅむにゅ柔らかいのが敏感なとこに当たって、
　おちんちん気持ちいいでしょー♡
　\n[1]、すっごい情けない顔してるよ♪』","<Al>
""It feels good when my soft parts rub on your sensitive
 penis, right? \n[1], you're making a really
 shameful face right now♪"""
"<アル>
『せっかく勝つのを諦めて、
　おちんちん気持ちよくなることを選んだから…
　めいいっぱい楽しんでね！むにゅむにゅ♡』","<Al>
""Since you gave up winning the fight and chose what
 feels good for your penis... Enjoy this to your
 heart's content!"""
"MP_SET_MOVIE Rapid",""
"MP_SET_LOOP 2 on",""
"MP_SET_PAUSE 1 on",""
"<アル>
『追い詰めた女の子にこうして、
　気持ちいいことされて逆転されちゃうのとか…
　\n[1]、好きなんでしょ？』","<Al>
""\n[1], you like it when you're close to
 defeating a girl, but then she reverses the situation
 by tempting you with pleasure, right?"""
"<アル>
『だって\n[1]、
　いっつも敵に勝てそうなときに誘惑されると、
　おちんちんが嬉しそうに震えてたんだもん♪』","<Al>
""I've noticed how your penis always twitches happily
 when an enemy tries to tempt you when you're about
 to defeat her♪"""
"<アル>
『近くにいる私には分かってたよー♪
　あ、今すっごいエッチな気分になっちゃったな、とか♪
　えへへ♪夢がかなってよかったね、\n[1]♡』","<Al>
""I'm so close to you that I've noticed when you get 
 horny at times like those♪ Ehehe♪ Well, isn't it
 great that your dream came true, \n[1]♡"""
"アルはニコニコと笑いながら、
かたい肉棒に自らの肢体を擦りつけ続ける。
貴方はそう言うアルの言葉をとっさに否定できず、
ただ恥ずかしさに顔をそらしてしまった。","Al continued rubbing her soft body on your hard penis
with a grin. There was nothing you could say back at
her, and you simply looked away out of embarrassment."
"<アル>
『あ、ダメだよ！
　おちんちんが私に虐められてるとこ、
　ちゃんとしっかり見ないと！』","<Al>
""Ah! Don't look away! You need to closely watch when
 I'm playing with your penis!"""
"<アル>
『ちっちゃい身体におちんちんが負けちゃうとこ、
　見てるときっとすっごい興奮しちゃうよ♪
　ね、だからよーく見てて♪むにゅむにゅ♡』","<Al>
""I'm sure that watching your penis lose to my tiny body
 will turn you on super hard♪ That's why you need to
 keep your eyes on me♪"""
"<アル>
『そうそう、その調子ー♪
　そうやって誘惑に負けましたーって情けない顔で、
　私の身体に虐められるとこ見ててね♡』","<Al>
""Yes, just like that♪ Watch me rub my body on your
 penis with the shameless face of someone who lost to
 the temptation of pleasure♡"""
"<アル>
『ジーってみてると頭の中、ふわふわしてくるでしょー？
　気持ちいいのと情けないのがどんどん混ざって、
　もう何も考えられなくなっちゃう♡』","<Al>
""Watching me makes your mind blank out, right?
 The pleasure and shame are mixing up so much that
 you can't think of anything♡"""
"<アル>
『でもいいんだよ！最初に言ったけど、
　私に負けたって気持ちいいだけなんだから♪
　好きなだけ、情けなく負けちゃおうね♡』","<Al>
""But it's fine! Like I said at the start, losing to me
 will only make you feel good♪ You can take this
 opportunity to lose in the most shameful way♡"""
"アルは貴方に言い聞かせるようにそう言いながら、
貴方の弱点に柔らかな肢体を擦りつけ続ける。
これは勝負、アルに負けてしまう…その悔しさや情けなさが、
彼女の言う通り快楽と混ざり合って溶けていく。","Al rubbed her soft body on your weak spots while
telling you what to do. You thought how you were
about to lose a match to Al, and the shame and
frustration from that mixed up with the pleasure."
"<アル>
『えへへー♪
　\n[1]、すっごい恥ずかしい顔になってる♡
　もうすっかり負け犬の顔って感じだー♪』","<Al>
""Ehehe♪ \n[1], you're making a really
 shameful face right now♡ That's the exact face
 of a loser♪"""
"<アル>
『おちんちんからもぬるぬるが出てきたし、
　もうすぐ勝負がついちゃうね♪
　\n[1]、私に負けちゃうんだよ？』","<Al>
""Slippery stuff started leaking from your penis too,
 so the fight is nearly over♪ \n[1],
 you're going to lose to me♡"""
"アルはそう勝ち誇りながら、
挑発的な視線と言葉を貴方に投げかける。
柔らかな感触を全身で肉棒に刷り込まれながらの言葉に、
貴方は息を荒くしながら快楽を感じてしまう。","Al taunted you with her words and gaze since she saw
the match finishing soon. When her soft body rubbed
on your penis, what she said made you feel pleasure,
and your breathing got harder."
"<アル>
『ふふーん♪負けちゃうって言われて、
　おちんちんビクッて反応させちゃって…
　やっぱり\n[1]って恥ずかしいマゾだよね♪』","<Al>
""Ehehe♪ Your penis twitched when I said that you're
 going to lose... \n[1], as I thought,
 you're a shameful masochist♪"""
"<アル>
『普段も勝負の最中、
　負けちゃったらどうなっちゃうんだろ…とか、
　そんなみっともないこと考えてるんでしょー♡』","<Al>
""When you're in battle, I bet that you always imagine
 what would the enemy do with you if you lost♡
 You always think of such miserable things♪"""
"<アル>
『んっ♪いっぱい私にからかわれて、
　おちんちんもうそろそろ限界かな？
　すっごいビクビクして、すぐイっちゃいそう！』","<Al>
""Mmh♪ Is your penis hitting the limit because I'm
 making fun of you so much? It's twitching so hard
 that I wouldn't expect it to last much longer!"""
"<アル>
『我慢なんてしなくていいんだよ♪
　「アルに負けちゃう」って言いながら、
　降参ぴゅっぴゅしちゃおうね！』","<Al>
""There's no need to hold back and endure♪ When you
 lose, you can even yell: I'm losing to Al!"""
"アルはそうニコニコと笑いながら言う。
流石に彼女の言う通りにするのは、
これまでの彼女の関係もあって気恥ずかしさの方が勝つ。","Al said that with a grin and giggles. You felt too
shameful to do as she suggested since you knew her
so well."
"<アル>
『ほら、どうしたのー？言わないのー？
　ここは私しかいないんだし、悩むことないと思うなー♪
　ね？負けましたって言うの、気持ちいいよ？』","<Al>
""Hey? What's wrong? Aren't you going to say it?
 I'm the only one here with you, so you have nothing
 to worry♪ Hey? I'm sure saying it will feel good♡"""
"<アル>
『……だから、言っちゃお？
　みっともなく「アルに負けちゃう」って、
　口に出しながらイってね？』","<Al>
""...That's why you should say it. When you cum,
 make sure to shamefully yell: I'm losing to Al!"""
"<アル>
『じゃ、いくよー？
　おちんちんいっぱい擦ってトドメさしてあげるから…
　ほら、降参しながらイっちゃえ♡むにゅむにゅ♡』","<Al>
""Are you ready? I'll rub your penis hard to finish
 it off... So now's your time to cum and surrender♡"""
"MP_SET_MOVIE Cum",""
"MP_SET_LOOP 3 on",""
"MP_SET_PAUSE 2 on",""
"<アル>
『んっ♡ちゃんと言いながらイけたね♪
　ふふー♪すっごい情けなかったけど、
　そんなの気にならないくらい気持ちよかったでしょー♪』","<Al>
""Mmmh♡ You managed to say it while cumming♪ Ehehe♪
 It was really shameless, but you don't mind since
 doing so felt totally amazing, right?"""
"<アル>
『うー、誘惑には乗ってくれないかー…
　\n[1]にならこれで勝てると思ったんだけどな…』","<Al>
""Uuh... You won't fall for the temptation?
 I was so sure that I would win with that..."""
"<フレイ>
『く…人間の分際で一度ならず、
　ここまで抵抗するとは…無礼にもほどがありますね。
　女神たる私が直々に相手をしているのですよ？』",""
"<フレイ>
『そのかたくなった欲情の証のように、
　素直にあきらめてしまえばいいものを………
　そうすれば至上の快楽を味わわせてあげましょう。』",""
"MP_SET_MOVIE FNormal",""
"フレイはそう言うと貴方を押し倒し、
肉棒を柔らかな乳房で挟み込んで軽く動かし始める。
肉棒を包み込むとろけるような甘い感触に、
貴方の腰はビクンっとはねてしまう。",""
"<フレイ>
『さぁ、このまま動かず、
　女神のパイズリを堪能するのです。
　貴方の全てを快楽で塗りつぶしてあげましょう♡』",""
"フレイに身を任せる",""
"フレイを突き飛ばす",""
"<limit:7>",""
"MP_SET_MOVIE FRapid",""
"<フレイ>
『女神の乳房に捕らえられ、
　正常な判断ができるはずもありませんでしたね♡
　”おっぱい”の魅力に屈しましたか♡』",""
"<フレイ>
『これは原初の母性たる象徴…
　ええ、それも無理もないことでしょう。
　この勝負の結果は当然の帰結です。』",""
"<フレイ>
『貴方がどれほどの想いを剣に込めようと、
　どれほど善戦しようと……無意味だったのですよ。
　ふふ♡快楽に溺れながら己の愚かさを自覚しなさい♡』",""
"フレイはむぎゅっと柔らかな乳房で肉棒を圧迫し、
谷間の中で溶かすように上下に愛撫し続ける。
そんな彼女のパイズリに貴方の腰は砕け、
もう逃げることも出来なかった。",""
"<フレイ>
『貴方の想いが、意志が、
　女神の乳房に甘く溶かされてしまうところを…
　最期にしっかりと目に焼き付けるのですよ♡』",""
"<フレイ>
『ほら、ほら♡
　貴方が勝利を捨ててまで選んだ女神の乳房です。
　しっかりと堪能しなければその甲斐もないでしょう。』",""
"<フレイ>
『貴方は自分を信頼する女を裏切り、
　一度は勝利した相手の乳房に手玉に取られているのです。
　背徳感を、敗北感を、懺悔を噛みしめなさい♡』",""
"フレイは加虐的な笑みを浮かべ、
貴方の選択をそう嘲笑いながらパイズリを続ける。
嫌でも自身の選択の結果を突き付けられ、
貴方は思わず顔を歪めてしまった。",""
"<フレイ>
『ふ、はは♡後悔しているようですね。
　ですが、それは何に対する後悔ですか？
　女神の魅力に屈してしまったことですか？』",""
"<フレイ>
『それならば、見当違いだと断じざるを得ません。
　貴方が後悔すべきはさらに根本的なこと…
　人間の分際で女神たる私に逆らう道を選んだことですよ♡』",""
"<フレイ>
『一度奇跡で勝てたからといって、
　貴方が私の上に立つことなどあり得ません。
　人間は人間らしく、私に跪けばよかったのです。』",""
"<フレイ>
『そうすれば魂が消失することはなかったものを…
　身の程を知らない人間は本当に愚かですね♡
　乳房にすべてを搾られるのも自業自得というものです。』",""
"フレイはそう貴方を嘲笑いながら、
肉棒を柔らかな乳房で圧迫してすり潰す。
そんな彼女の物言いに反論することもできず、
貴方は無様に腰を震わせることしかできなかった。",""
"<フレイ>
『まぁ、女神の乳房に抱かれて消えるのは、
　人間として至上の幸福と言っていい結末でしょう♡　
　現に貴方もしっかりと楽しんでいるようですしね。』",""
"<フレイ>
『無様な負け犬の目つきで、
　自身の肉棒が私の乳房によってすり潰されるのを……
　じっと見つめているのですから♡』",""
"<フレイ>
『ふ、はは♡我慢汁が出てきましたね♡
　そろそろ貴方の至福の時間も終わりでしょうか。
　当然の決着がつき、貴方の魂も消失するでしょう。』",""
"<フレイ>
『言葉通り、二度とない機会…最期の敗北です。
　自身の無力さと女神の魅力をしっかりと噛みしめ、
　悔いのない結末をむかえなさい♡』",""
"フレイは嗜虐的な笑みを浮かべたまま、
貴方にそう促して乳圧を一層高める。
肉棒が柔らかく甘い感触と一体化するような刺激に、
貴方の思考はショートし、腰が各核と震える。",""
"<フレイ>
『気をしっかり持たなければ、
　最期の快楽を噛みしめることすらできませんよ♡
　何も考えられぬまま逝くのはもったいないでしょう？』",""
"<フレイ>
『どうせ貴方の結末は同じなのですから、
　意志を振り絞り、自信が乳房にトドメをさされるのだと…
　自覚しながらパイズリに溺れるのです♡』",""
"<フレイ>
『肉棒は涙を流し続け、
　もう堪えることは出来ないと訴えていますね。
　貴方自身も完全に顔がだらしなくなってしまいましたか。』",""
"<フレイ>
『全く、最期の快楽を味わう余裕すらないとは……
　人間という生物はもろく、哀れなものですね。
　やはり女神が導く必要があるのでしょう♡』",""
"<フレイ>
『不敬なる愚か者である貴方にさえ、
　女神たる私は導きを与えましょう。
　…貴方はこのまま女神の乳房に射精します。』",""
"<フレイ>
『意志の力が反映される精神世界で、
　この乳房に射精するということは……
　貴方が私の魅力に完全に屈したことに他なりません♡』",""
"フレイはそう言葉を告げながら、
激しいパイズリで肉棒に暴力的な快感を与える。
貴方は快楽に塗りつぶされた頭で、
フレイの透き通った声を聞くことしかできない。",""
"<フレイ>
『貴方は自ら認めたのです。
　失敗作の女を捨て、私に敗北することを選んだのです。
　その事実から目をそらしてはいけませんよ。』",""
"<フレイ>
『さぁ、事実を直視し、背徳感に溺れ……
　完璧な美の女神たる私の魅力に完全に屈しなさい。
　甘い乳房に敗北してしまうのです♡』",""
"MP_SET_MOVIE FCum-1",""
"<フレイ>
『ふ、はは♡とろけた顔で盛大にぶちまけましたね♡
　理解できましたか？いくら綺麗事を並べようと、
　人間の男は所詮快楽に屈するしか能がないのですよ。』",""
"<フレイ>
『ぐ…人間の分際で……！
　私の誘いを、無碍にしますか！
　どこまでも不敬な……！』",""
